"Date","Price","Open","High","Low","Change %"
"Aug 03, 2020","17.1831","17.0475","17.3533","17.0176","1.02%"
"Jul 31, 2020","17.0088","16.8217","17.1040","16.6908","1.51%"
"Jul 30, 2020","16.7565","16.5000","16.9506","16.4869","1.26%"
"Jul 29, 2020","16.5486","16.5263","16.6270","16.3807","0.23%"
"Jul 28, 2020","16.5102","16.4323","16.6094","16.3525","0.58%"
"Jul 27, 2020","16.4146","16.6814","16.7215","16.3913","-1.54%"
"Jul 24, 2020","16.6705","16.6645","16.8107","16.5797","0.11%"
"Jul 23, 2020","16.6523","16.4810","16.7072","16.4034","1.12%"
"Jul 22, 2020","16.4683","16.4102","16.5261","16.3409","0.37%"
"Jul 21, 2020","16.4075","16.6318","16.6464","16.3605","-1.29%"
"Jul 20, 2020","16.6221","16.6588","16.7663","16.5989","-0.34%"
"Jul 17, 2020","16.6788","16.7775","16.7703","16.6347","-0.63%"
"Jul 16, 2020","16.7848","16.6013","16.7910","16.5748","1.24%"
"Jul 15, 2020","16.5790","16.7331","16.7551","16.5061","-0.91%"
"Jul 14, 2020","16.7306","16.8563","16.8944","16.7006","-0.63%"
"Jul 13, 2020","16.8369","16.7750","16.8904","16.6577","0.42%"
"Jul 10, 2020","16.7665","16.8581","16.9785","16.7374","-0.40%"
"Jul 09, 2020","16.8344","16.9382","16.9764","16.7908","-0.54%"
"Jul 08, 2020","16.9262","17.1663","17.2178","16.9175","-1.33%"
"Jul 07, 2020","17.1546","16.9631","17.1950","16.9224","1.07%"
"Jul 06, 2020","16.9726","17.0350","17.0900","16.8857","-0.16%"
"Jul 03, 2020","16.9994","16.9853","17.1119","16.9121","0.06%"
"Jul 02, 2020","16.9892","17.0508","17.0725","16.8718","-0.33%"
"Jul 01, 2020","17.0450","17.3456","17.3820","17.0205","-1.59%"
"Jun 30, 2020","17.3210","17.2762","17.4133","17.2484","0.27%"
"Jun 29, 2020","17.2747","17.2927","17.3449","17.1835","0.26%"
"Jun 26, 2020","17.2300","17.1463","17.3773","17.1206","0.53%"
"Jun 25, 2020","17.1388","17.3838","17.5350","17.1098","-1.41%"
"Jun 24, 2020","17.3835","17.2150","17.4345","17.1717","0.87%"
"Jun 23, 2020","17.2332","17.3419","17.4799","17.1800","-0.48%"
"Jun 22, 2020","17.3163","17.3221","17.5048","17.2410","0.03%"
"Jun 19, 2020","17.3113","17.4600","17.4998","17.2714","-0.84%"
"Jun 18, 2020","17.4576","17.2006","17.5159","17.1344","1.60%"
"Jun 17, 2020","17.1830","17.2433","17.2967","17.0775","-0.39%"
"Jun 16, 2020","17.2496","17.0713","17.2934","16.8932","0.83%"
"Jun 15, 2020","17.1080","17.0670","17.3456","17.0163","0.27%"
"Jun 12, 2020","17.0620","17.1792","17.3061","16.9277","-0.59%"
"Jun 11, 2020","17.1635","16.5144","17.2213","16.4828","4.04%"
"Jun 10, 2020","16.4978","16.6265","16.6711","16.3349","-0.81%"
"Jun 09, 2020","16.6324","16.6783","16.9027","16.5975","-0.22%"
"Jun 08, 2020","16.6690","16.8500","16.8792","16.6738","-1.19%"
"Jun 05, 2020","16.8690","16.9056","16.9390","16.7324","-0.17%"
"Jun 04, 2020","16.8971","16.9385","17.0814","16.8348","-0.11%"
"Jun 03, 2020","16.9160","17.1650","17.1901","16.8810","-1.39%"
"Jun 02, 2020","17.1548","17.3610","17.4791","17.0882","-1.16%"
"Jun 01, 2020","17.3555","17.5650","17.6190","17.3277","-1.05%"
"May 29, 2020","17.5405","17.5245","17.6670","17.4179","0.25%"
"May 28, 2020","17.4973","17.3870","17.5427","17.2931","0.70%"
"May 27, 2020","17.3760","17.4020","17.5385","17.3456","-0.07%"
"May 26, 2020","17.3881","17.6475","17.6590","17.3230","-1.40%"
"May 25, 2020","17.6351","17.6105","17.7311","17.5319","0.03%"
"May 22, 2020","17.6298","17.5841","17.8829","17.5533","0.29%"
"May 21, 2020","17.5794","17.9264","18.0515","17.5152","-1.89%"
"May 20, 2020","17.9189","18.3430","18.3621","17.8823","-2.22%"
"May 19, 2020","18.3258","18.3535","18.3807","18.1752","-0.12%"
"May 18, 2020","18.3475","18.6313","18.6313","18.3298","-1.14%"
"May 15, 2020","18.5599","18.4430","18.6213","18.3419","0.75%"
"May 14, 2020","18.4214","18.4995","18.7598","18.4219","-0.37%"
"May 13, 2020","18.4889","18.4527","18.5967","18.2570","0.36%"
"May 12, 2020","18.4222","18.4220","18.5328","18.1663","0.07%"
"May 11, 2020","18.4102","18.3818","18.4653","18.2145","0.40%"
"May 08, 2020","18.3370","18.5790","18.6229","18.2953","-1.35%"
"May 07, 2020","18.5875","18.7815","18.8362","18.5156","-0.73%"
"May 06, 2020","18.7242","18.5178","18.8385","18.3398","1.13%"
"May 05, 2020","18.5153","18.5742","18.6086","18.2896","-0.23%"
"May 04, 2020","18.5586","18.7723","18.9618","18.5566","-1.48%"
"May 01, 2020","18.8378","18.5296","18.8906","18.4520","1.73%"
"Apr 30, 2020","18.5166","18.1510","18.6258","18.0107","2.13%"
"Apr 29, 2020","18.1304","18.6700","18.6767","18.1006","-2.80%"
"Apr 28, 2020","18.6534","18.7849","18.8853","18.5499","-0.61%"
"Apr 27, 2020","18.7678","19.0500","19.1138","18.7533","-1.33%"
"Apr 24, 2020","19.0213","19.0800","19.1976","18.8281","-0.38%"
"Apr 23, 2020","19.0946","19.0200","19.1863","18.8687","0.44%"
"Apr 22, 2020","19.0110","18.9713","19.0732","18.7133","0.25%"
"Apr 21, 2020","18.9639","18.8590","19.1213","18.7687","0.67%"
"Apr 20, 2020","18.8381","18.8217","18.9587","18.7062","0.56%"
"Apr 17, 2020","18.7333","18.8800","18.9379","18.6065","-0.71%"
"Apr 16, 2020","18.8675","18.7020","18.9710","18.4886","0.95%"
"Apr 15, 2020","18.6896","18.3130","18.8292","18.2885","2.14%"
"Apr 14, 2020","18.2979","18.1204","18.4473","17.9727","1.01%"
"Apr 13, 2020","18.1157","17.9830","18.1987","17.9830","0.90%"
"Apr 10, 2020","17.9539","18.0306","18.0728","17.9487","-0.29%"
"Apr 09, 2020","18.0067","18.1931","18.2830","17.8442","-0.92%"
"Apr 08, 2020","18.1735","18.3095","18.4510","18.1227","-0.66%"
"Apr 07, 2020","18.2942","18.6682","18.7530","18.0735","-2.03%"
"Apr 06, 2020","18.6736","19.0490","19.3547","18.5261","-1.89%"
"Apr 03, 2020","19.0340","18.4671","19.1013","18.4620","3.14%"
"Apr 02, 2020","18.4550","18.2265","18.6688","18.0767","1.30%"
"Apr 01, 2020","18.2188","17.8370","18.2750","17.8036","2.12%"
"Mar 31, 2020","17.8402","17.9350","18.0462","17.6726","-0.47%"
"Mar 30, 2020","17.9243","17.8250","18.0893","17.7659","1.70%"
"Mar 27, 2020","17.6250","17.3243","17.6760","17.2944","1.82%"
"Mar 26, 2020","17.3108","17.3354","17.6089","17.2355","-0.08%"
"Mar 25, 2020","17.3250","17.5270","17.6315","17.1723","-1.02%"
"Mar 24, 2020","17.5032","17.8326","17.8565","17.4386","-1.78%"
"Mar 23, 2020","17.8203","17.5450","17.9093","17.4994","1.26%"
"Mar 20, 2020","17.5981","17.4695","17.6322","17.1471","0.83%"
"Mar 19, 2020","17.4525","17.1010","17.5525","17.0578","2.14%"
"Mar 18, 2020","17.0862","16.6180","17.4197","16.5053","2.99%"
"Mar 17, 2020","16.5900","16.7047","16.7404","16.4256","-0.61%"
"Mar 16, 2020","16.6922","16.2176","16.7499","16.0387","2.58%"
"Mar 13, 2020","16.2721","16.5376","16.6240","16.0099","-1.53%"
"Mar 12, 2020","16.5251","16.2087","16.5958","16.0560","1.98%"
"Mar 11, 2020","16.2040","15.9426","16.3032","15.9231","1.73%"
"Mar 10, 2020","15.9291","16.0985","16.1264","15.7544","-0.94%"
"Mar 09, 2020","16.0810","15.6723","16.9704","15.6723","2.69%"
"Mar 06, 2020","15.6598","15.5984","15.7750","15.5464","0.25%"
"Mar 05, 2020","15.6202","15.2638","15.6455","15.2400","2.42%"
"Mar 04, 2020","15.2515","15.4126","15.4391","15.2241","-0.97%"
"Mar 03, 2020","15.4008","15.3785","15.6323","15.2111","0.22%"
"Mar 02, 2020","15.3675","15.6531","15.8993","15.3780","-1.88%"
"Feb 28, 2020","15.6619","15.4840","15.8357","15.4688","1.18%"
"Feb 27, 2020","15.4800","15.3181","15.5028","15.2325","1.17%"
"Feb 26, 2020","15.3006","15.2177","15.3510","15.0780","0.62%"
"Feb 25, 2020","15.2069","15.1506","15.2772","15.0499","0.46%"
"Feb 24, 2020","15.1375","14.9710","15.1903","14.9710","0.95%"
"Feb 21, 2020","14.9945","15.0951","15.1913","14.9410","-0.81%"
"Feb 20, 2020","15.1173","14.9838","15.1735","14.9764","0.96%"
"Feb 19, 2020","14.9730","15.0005","15.0247","14.9241","-0.20%"
"Feb 18, 2020","15.0031","14.9929","15.0914","14.9662","0.17%"
"Feb 17, 2020","14.9782","14.8750","15.0264","14.8439","0.55%"
"Feb 14, 2020","14.8967","14.9627","14.9676","14.8271","-0.32%"
"Feb 13, 2020","14.9440","14.8501","14.9663","14.8258","0.64%"
"Feb 12, 2020","14.8492","14.8216","14.8957","14.7319","0.29%"
"Feb 11, 2020","14.8063","14.9787","15.0000","14.7739","-0.93%"
"Feb 10, 2020","14.9457","15.0825","15.1025","14.9366","-0.74%"
"Feb 07, 2020","15.0574","14.9110","15.1245","14.8752","1.04%"
"Feb 06, 2020","14.9027","14.7504","14.9511","14.7060","0.89%"
"Feb 05, 2020","14.7706","14.7829","14.8462","14.6651","-0.05%"
"Feb 04, 2020","14.7785","14.8870","14.9282","14.7163","-0.60%"
"Feb 03, 2020","14.8672","15.0000","15.0268","14.8390","-0.86%"
"Jan 31, 2020","14.9958","14.7643","15.0455","14.7364","1.60%"
"Jan 30, 2020","14.7590","14.6159","14.8538","14.5976","0.89%"
"Jan 29, 2020","14.6287","14.5511","14.6524","14.5170","0.57%"
"Jan 28, 2020","14.5454","14.6100","14.7150","14.5321","-0.38%"
"Jan 27, 2020","14.6008","14.4080","14.6618","14.4075","1.52%"
"Jan 24, 2020","14.3826","14.3985","14.4652","14.3062","-0.05%"
"Jan 23, 2020","14.3893","14.3300","14.4487","14.2704","0.45%"
"Jan 22, 2020","14.3247","14.4983","14.5153","14.3101","-1.16%"
"Jan 21, 2020","14.4930","14.5098","14.6020","14.4469","0.04%"
"Jan 20, 2020","14.4866","14.4422","14.5767","14.4332","0.24%"
"Jan 17, 2020","14.4519","14.4130","14.4957","14.3518","0.30%"
"Jan 16, 2020","14.4080","14.3867","14.4460","14.3495","0.20%"
